date|user_name|city|country|star|review
2020|Chaitali Pawar|Boston|USA|4|
2022|Arijit Roy|Boston|USA|4|
2022|jyoti jain|Boston|USA|4|
2020|Laurie Gentle|Boston|USA|4|
2018|Sugarshell Mo|Boston|USA|4|
2022|Miguel Rivera|Boston|USA|4|
2018|Akshay Sadarangani|Boston|USA|4|
2022|Bhavana Karnam|Boston|USA|4|
2019|cwalkenisgod|Boston|USA|4|
2020|Bryan Rizza|Boston|USA|4|
2020|Marianela Ugalde Mejía|Boston|USA|4|
2017|satya narayana|Boston|USA|4|
2019|Shravya|Boston|USA|4|
2022|Julian Diaz|Boston|USA|4|
2019|Emmanuel Victor|Boston|USA|4|
2017|ana marino|Boston|USA|4|
2019|Tricia Marks|Boston|USA|4|
2020|Aziz B.|Boston|USA|4|
2020|Sierra 117|Boston|USA|4|
2018|Grace Olinger|Boston|USA|4|
2018|Beatriz Carramolino|Boston|USA|4|
2017|shankar datta|Boston|USA|4|
2022|Andres Palacio|Boston|USA|4|
2019|Ivan Calle|Boston|USA|4|
2020|Dhruv Sarwal|Boston|USA|4|
2017|Eric Wharton|Boston|USA|4|
2019|Sneha Desai|Boston|USA|4|
2023|himani bhagwat|Boston|USA|4|
2020|Raman Vaidya|Boston|USA|4|
2020|Wenceslao Plazas|Boston|USA|4|
2019|Christian Nagle|Boston|USA|4|
2020|Harrison González-García|Boston|USA|4|
2020|Humberto Galvao|Boston|USA|4|
2018|Erika Cain|Boston|USA|4|
2020|Selvia Louis|Boston|USA|4|
2018|Kimberly Savery|Boston|USA|4|
2020|Nami Yasuoka|Boston|USA|4|
2019|Federico Gonzalez|Boston|USA|4|
2020|Aanchal Samdariya|Boston|USA|4|
2017|Duane Swift|Boston|USA|4|
2022|pixie|Boston|USA|5|aesthetically pleasing and i personally love the vibe of the store. there's cute clothes there but most of the clothes for the chilly season are overpriced.
2022|v 007|Boston|USA|5|it is an nice place for shopping. the prices are very reasonable and some are very cheaper. i bought a jacket for 10.99 and the original price was around 200.00
2023|Drew Linds|Boston|USA|5|stylish items for affordable pricing. repeat customer.
2020|Bryan Phillips|Boston|USA|5|always like this location, it's perfect spot, staff always nice and helpful
2022|Stephanie Thomson (FANNIE)|Boston|USA|5|very clean, beautiful. the 2022 collection there now is very clean lines and focused on shades of grays, beige, black
2022|Ayan Chatterjee|Boston|USA|5|i wish i visited h&m more often. pretty nice collection. i recommend buying tshirts from here, but not jeans or shoes.
2019|Calvin Do|Boston|USA|5|fairly affordable clothing that keeps up with style and quality. staff are very friendly and helpful. the store keeps up a sustainable mindset as well, often giving out discounts for staying sustainable. the layout of the store is fairly open and well organized, making for an easy way to find the clothing that you need.
2022|James Lindley|Boston|USA|5|i'm not much of a shopper, but i like this store. nice, casually fashionable stuff at a good price. a great selection of children's clothing on the second floor.
2022|Meryl Tigenoah|Boston|USA|5|really good time. loved the two girlies in the front. caught an employee lackin'. copped some really good clothes. 5/5
2022|Josh|Boston|USA|5|very large selection of hm clothing, i've never seen so many clothes at one store, i didn't even know they had an hm home section.
2020|Anya L. Amorim|Boston|USA|5|i love this location because they always have a lot of variety and the store is kept in pristine condition being in a downtown location. i can find dressy clothes, business clothes, casual stuff, accessories, and even bikinis here. this is my favorite hm to visit around boston where i live so it must be the best!
2017|Elijah Grey|Boston|USA|5|i mean, let's just say my entire wardrobe is from h&m. i go shopping here seasonally dressed like i own the place, and i have customers approach me for help thinking i work there. fortunately, i'm knowledgeable on styles and colors currently on trend at the different locations. excellent staff. professional service and simply great sty! [excellent men collection.]
2022|Cheryl Jackimocz|Boston|USA|5|downtown boston. very nice store. clothing for the younger generation.
2018|Timothy Killilea|Boston|USA|5|this is a great place to get needed clothing for cheap. in october, i needed to get a pair of black shorts for work. it was hot outside and the fall clothing was in season. however, they still had some inventory for the summer left, and it was convenient that i didn't have to sweat my tomatoes off wearing black pants on a hot and humid day. while there, it was nice to see that they give discounts for returning used clothing back to them in an effort to recycle. the impact that this has on our environment and the effort that h & m takes to give this opportunity makes me more cognizant of buying their stuff. i will say, it tends to look fashionable, not derelict-y enough but there is always a slight consideration to buy their stuff. the recycling they offer and the discount because of bringing in their used clothing is important in my consideration. always clean and friendly, expect a greeter at the door and at least a few people in front of you at the register, but you will get out fast enough, its fast fashion, after all!
2019|Richard Bavier|Boston|USA|5|"this was a whirlwind of a shopping trip. i went shopping the sunday of the black friday weekend found three pairs of pants, a shirt and a cardigan. when i went to be rung up, they told me that if i brought in a bag of clothes to donate they would take an extra 15% off. it just so happened that i had a bag of clothes to donate back in my car in cambridge. the cashier offered to hold my items while i got my clothes to donate. before leaving i asked the cashier what time they closed and she replied ""9 or 10. i don't remember"". so i went home, did some errands, ate dinner and grabbed the bag of clothes. at this point it was 7:40. when i looked up driving directions back to the store, i saw that the cashier was mistaken and the store closes at 8 pm on sundays. after quickly driving over to back bay and i arrived at the store at 8:00 pm on the dot. the cashier who told me they closed at 9 or 10 was actually at the door and was initially not going to let me in. she then remembered me and said she'd talk to her manager. her manager, kingston, was amazing. he came over, let me in, took me to the register, called over his coworker jade to help me and gave me 15% off for my clothes donation. jade was also quite pleasant and helpful. kingston and jade, you were absolutely wonderful and turned the whole experience around for me. cashier who's name i did not catch, everybody makes mistakes. thanks for helping me."
2022|TR M|Boston|USA|5|i enjoy shopping in this store. friendly and warm staff, lots of options, a very organised store despite heavy traffic. i enjoy shopping here! a must visit for casual wear!
2018|Kel Moy|Boston|USA|5|most comfortable pants in khaki on sale for $15. i also got a navy knit dress that will look good when i lose some weight around my inner tube. i also like some of the bags. i will now be taken more serious by other people for wearing these pants and the khaki top. i bought a green jacket here for $10 a thick jacket to wear in winter in dark green satin
2018|omer mendez|Boston|USA|5|"great selection! friendly staff! awesome location! i couldn't of asked for anything more! i've been to some h & m stores where you can't help but wonder.. ""why do i even bother to shop here?""... bc the customer service is sooo bad. but this (thank god) was not the case! one of the best shopping experiences i've had at h& m thus far and i'm happy to say i will be coming back!"
2018|Roberta Andrade|Boston|USA|5|i love h&m they are amazing when it comes to trends and fast fashion. the only thing that continues to concern me is the ethics of the business. are workers around the world provided a safe work environment and a living wage?
2022|Iqbal Mahmood|Boston|USA|5|good quality at reasonable rate.
2021|Nereida Villanueva|Boston|USA|5|tremendous sale going right now! love it there cause they try to keep things organized and clean all the time! they do such a great job!!!
2022|Katherine Vizcarra|Boston|USA|5|i love it! have different areas depending of the style that are you looking
2022|Eliane Vasconcelos|Boston|USA|5|better store than other h&m.
2019|Glenn Pacheco|Boston|USA|5|always good experience.staff is friendly and helpful.store is clean and organized.only draw back is every time i shop small sizes in easy iron shirts and super skinny pants and chinos is lacking.
2021|Tiana Neang|Boston|USA|5|mckayla at the newbury st store was so helpful and very friendly and welcoming helping us checkout. we definitely be back to this store!
2020|Christopher Webber|Boston|USA|5|h&m, it's awesome. always down to buy inexpensive clothes that are pretty stylish. good experience at this location. would recommend. stay classy.
2019|Binny Maxx|Boston|USA|5|better than a lot of h&m i have seen in ma. have useful stuff. located in a great hanging out spot. lot of other shopping places and nice food spots.
2021|sazi murat tezcan|Boston|USA|5|mid quality very affordable cloathes for young and children. so sportif appearance must visit everyseason for daily cloathes
2016|Temi Ogunbodede|Boston|USA|5|i love that this h&m store is located in a convenient place in the back bay. i also love that their clothing is affordable. i also love that their jewelry is extremely affordable. i really, really, really love h&m.
2022|Dawn Andrews|Boston|USA|5|great store, good location and i can always find my sizes
2013|Suman Kumari|Boston|USA|5|great place to shop.... amazing deals.... lots of options and variety of items.... specially their collection of items for petites really helps as many other stores are always out of xs items!
2022|Natassha Deepest Love|Boston|USA|5|very big 2 floors wow beautiful experience and clean dressing rooms.
2020|Kedar Patil|Boston|USA|5|really great selection, friendly staff. everything you'd expect from a clothing store.
2022|skippy n|Boston|USA|5|it's big. quality is good. nice staff.
2017|Elizabeth Schneider|Boston|USA|5|if you are shopping for baby clothes, this is the place for you. quality organic cotton, adorable prints for boys and girls.
2017|Javier R. Alfonzo|Boston|USA|5|great store, really great prices. it somehow feels like an upscale store in the middle of manhattan, but it's here in beautiful boston.
2019|Juliana Pires|Boston|USA|5|good range of clothing at affordable prices. great staff, very friendly and helpful.
2018|Mahitab Khan|Boston|USA|5|it's good place for shopping not very expensive neither cheap but neat n clean.
2022|Flora Chang|Boston|USA|5|large selection of babies, infants, toddlers clothing
2018|Xiyu Wang|Boston|USA|5|very large h&m, has an entire section for home furnishings that you don't find in most h&m's
2020|Shannon Butler|Boston|USA|5|best h&m i've been to it's huge you can find just about anything you need and it's cheap.
2020|Dhruv Shah|Boston|USA|5|store of h&m is very small in boston, i liked the place but very limited collection
2022|Danostories|Boston|USA|5|nice place
2022|Richard Thwing|Boston|USA|5|nice store and friendly staff
2018|Paulette Glasser|Boston|USA|5|great prices, stylish clothing...and the employees were helpful!
2022|Lemmy Afework|Boston|USA|5|i love this place! for my children's and for me!
2020|Jorge Hernandez SanMartino|Boston|USA|5|first time there, found a biker jacket on sale. last one n in my size.
2017|Ronald Stevens|Boston|USA|5|this is a very trendy shop, does offer great prices, limited men's selection.
2019|Natalie VanDusen|Boston|USA|5|really clean and well-lit. staff was visible and friendly, but not aggressive.
2020|Tyler Prit|Boston|USA|5|amazing selection for a decent price. 10/10 would recommend.
2022|Rodolfo Wohler|Boston|USA|5|nice place in downtown close to restaurants
2017|Bre Williamson|Boston|USA|5|the home section of this h&m is why i'm giving it 5 stars... it's amazing!
2017|Irene Walshe|Boston|USA|5|lots of merchandise to choose from and great location for tourists, in front of copley square.
2018|Yehuda Halevy|Boston|USA|5|my wife thinks i look great in their clothes, i think so too
2021|aleksandra ibrahimi|Boston|USA|5|its large and spacious. it has everything and excellent selections
2019|Michelle Ducharme|Boston|USA|5|great deals! love my new cozy sweaters!
2022|Sara Daniels|Boston|USA|5|my favorite h&m along with the one that used to be in downtown crossing
2022|Kankana Borah|Boston|USA|5|the
2018|Collins T|Boston|USA|5|always a good selection of clothes and styles but larger sizes are hard to come by
2018|Irvine Julia|Boston|USA|5|they have a variety of clothes, shoes and bags. staff are very friendly.
2020|Sheilah Belin-Jones|Boston|USA|5|nice place to shop. no haggling by the workers
2018|Duy Tran|Boston|USA|5|it's an h&m, everything that you would normally expect. there's a home section, but nothing to write home about.
2019|Brendan S|Boston|USA|5|great prices, great selection of items.
2017|Angel Urena|Boston|USA|5|wife loved going here even has a home section
2018|Sanjay Gupta|Boston|USA|5|super fast service, very clean. perfect for lunch
2018|Nora Buffington|Boston|USA|5|one of the cleanest h&ms i've ever been to
2017|bhaskar roy|Boston|USA|5|great store. good collection.
2021|Terrance Williams|Boston|USA|5|they had what i was looking for save my life
2021|Alan Bishop|Boston|USA|5|i didn't buy anything but my wife did.
2018|Lonnie Council|Boston|USA|5|my favorite clothing store everyone should have hm clothing
2018|Anthony Muñoz Acuña|Boston|USA|5|good service, great promotion, cool clothes
2016|Vasu Nagalingam|Boston|USA|5|biggest hm store around here. lots of inventory / sizes.
2020|Olakunle Sam|Boston|USA|5|i love shopping for clothes here
2017|Eduardo Chávez|Boston|USA|5|nice clothes, good prices!
2019|Emily Pomichter|Boston|USA|5|good for cheap staples and seasonal pieces
2022|S.A. Roy|Boston|USA|5|great prices
2018|Jackson Weber|Boston|USA|5|good clothes. staff was great.
2020|SHAHIN NASR|Boston|USA|5|wonderful people. kind and helpful, as always
2019|Richard Fierro|Boston|USA|5|if your into the catalog of h&m, this is the store for you
2020|Javier Castro-Wú Wan|Boston|USA|5|best clothes, great sales
2018|Fernandez Lorenzo|Boston|USA|5|very good clothes and stuff
2019|Virginia Witterberg|Boston|USA|5|great clothes and sale's
2018|82mikha|Boston|USA|5|good place fot shoping with good prices
2022|Yamileth Hernandez|Boston|USA|5|always best prices
2020|Ivan Daka|Boston|USA|5|perfect and cheap clothes
2019|Iris Y. Castaneda|Boston|USA|5|good selection of clothes
2019|Aizaz Siddiqui|Boston|USA|5|yes we will shop here again
2018|Prachi Saxena|Boston|USA|5|decent prizes, great styles
2020|ArmathAlmighty|Boston|USA|5|fast to be served, knowledgeable staff
2017|Heather Turcich|Boston|USA|5|great location, and sales today
2022|amelie d.-s.|Boston|USA|5|great store.
2016|Spencer Casella|Boston|USA|5|got a tacky sweater. was successful.
2020|Richard Celani|Boston|USA|5|love it great store
2019|Norma De La Cruz|Boston|USA|5|always clean and neat!
2021|Alejandro G|Boston|USA|5|nice place..love it
2018|Jay Jimenez|Boston|USA|5|they have everything i need.
2020|Yogesh singh|Boston|USA|5|great stuff and great staff
2017|Audrey Parham|Boston|USA|5|really nice store.
2022|Kpor Julu|Boston|USA|5|awesome!
2022|shuly rothman|Boston|USA|5|great buys
2019|Veronica Navarro|Boston|USA|5|my fav
2020|Gerardo Perez|Boston|USA|5|great deals!
2016|Blondie Cakez|Boston|USA|5|huge. nice customer service
2020|Rute Barros|Boston|USA|5|one of my favorite
2018|Xin Zhang|Boston|USA|5|this is a huge h&m store
2020|Nilsa Vazquez|Boston|USA|5|i love this store
2020|Omar Gilberto Dottin S|Boston|USA|5|always something to buy it!
2018|Erez F|Boston|USA|5|awsome !
2020|amanda lewis|Boston|USA|5|this h&m is bomb!
2018|Avanish Mishra|Boston|USA|5|sale is one now
2022|SG Ahmed|Boston|USA|5|great experience
2018|Angel Velazquez|Boston|USA|5|best style store
2022|Wendy Carcamo-Zeidman|Boston|USA|5|friendly staff!!
2020|Shagun Shukla|Boston|USA|5|great collection
2017|Nader Mokhtar|Boston|USA|5|big selection.
2021|özden özkur|Boston|USA|5|great
2017|lutebuuka Emmanuel|Boston|USA|5|perfect for designers
